lambda,mean_counts
6.001052626688028,0.8666667
6.001862822453702,4.6666665
6.002673018219372,1.235294
6.003483213985045,3.875
6.004293409750718,3.142857
6.005103605516389,5.3999996
6.005913801282062,0.19999999
6.006723997047734,1.75
6.007534192813406,0.57142854
6.008344388579079,0.3749999
6.00915458434475,7.2500114
6.009964780110423,2.000003
6.010774975876096,1.2962964
6.011585171641768,3.888897
6.012395367407441,0.52941173
6.013205563173112,1.0
6.0140157589387835,0.42105255
6.014825954704457,1.8749902
6.015636150470129,0.9642859
6.0164463462358,4.0
6.017256542001474,0.16666669
6.018066737767145,0.54545456
6.018876933532819,1.6363677
6.01968712929849,2.1000001
6.020497325064161,0.14285703
6.021307520829835,0.55172384
6.022117716595506,1.4285778
6.022927912361179,4.5000052
6.023738108126852,3.8333406
6.024548303892523,0.5499998
6.025358499658196,0.39130566
6.026168695423868,6.0000076
6.026978891189539,1.4615378
6.027789086955212,2.8571448
6.028599282720884,0.0
6.029409478486557,0.24999945
6.03021967425223,0.27272692
6.031029870017901,0.81818175
6.031840065783574,3.9999795
6.032650261549246,1.0
6.033460457314917,0.35999998
6.03427065308059,1.9090924
6.0350808488462615,0.75000006
6.035891044611935,6.0
6.0367012403776075,0.8095225
6.037511436143278,1.6666547
6.038321631908952,1.7499965
6.039131827674623,0.9090909
6.039942023440296,0.10344811
6.040752219205968,1.4999981
6.041562414971639,2.4999876
6.042372610737313,1.4736887
6.043182806502985,0.7692325
6.043993002268657,1.5555556
6.04480319803433,0.07692416
6.045613393800001,0.58333325
6.0464235895656735,0.26087123
6.047233785331347,2.0000029
6.048043981097017,3.3333406
6.04885417686269,1.5000004
6.049664372628363,1.0624989
6.050474568394035,0.32000226
6.051284764159708,0.8666661
6.052094959925379,0.7058822
6.052905155691051,0.47058824
6.053715351456725,2.466676
6.054525547222395,1.6666665
6.055335742988068,0.49999905
6.05614593875374,1.7692372
6.056956134519413,1.5454408
6.0577663302850855,0.99999815
6.058576526050756,0.46153802
6.059386721816429,0.21428657
6.060196917582102,15.99978
6.061007113347774,0.21874946
6.061817309113446,21.000092
6.062627504879118,0.8571428
6.063437700644791,0.0
6.064247896410463,0.6874998
6.065058092176135,0.66666514
6.065868287941806,0.9999988
6.06667848370748,3.0000134
6.067488679473152,1.8000011
6.068298875238824,1.2391342
6.069109071004497,4.399976
6.069919266770168,1.0769205
6.070729462535841,2.6666594
6.071539658301512,2.6666796
6.072349854067185,9.333247
6.073160049832858,1.2666733
6.07397024559853,0.78571445
6.074780441364202,1.846153
6.075590637129874,3.1111178
6.076400832895547,1.8181754
6.077211028661218,0.4999996
6.078021224426892,0.42857093
6.0788314201925635,0.8750057
6.079641615958236,0.62500453
6.080451811723908,0.9999909
6.081262007489579,0.8000005
6.082072203255252,2.0909057
6.082882399020924,0.8181849
6.083692594786596,2.9000103
6.0845027905522695,0.8947342
6.085312986317941,3.4999962
6.086123182083614,8.499935
6.086933377849286,5.00001
6.087743573614957,1.0833358
6.0885537693806295,0.4799992
6.089363965146302,0.5555557
6.090174160911975,0.5714329
6.090984356677648,5.80001
6.091794552443319,0.41666752
6.092604748208991,32.000107
6.093414943974664,3.4285538
6.094225139740335,1.4285729
6.095035335506008,2.2500064
6.09584553127168,0.40741098
6.096655727037353,1.7999977
6.097465922803026,0.5185202
6.0982761185686964,0.43333322
6.099086314334369,0.8124986
6.0998965101000415,2.000003
6.100706705865713,1.3333328
6.101516901631387,0.884615
6.102327097397057,2.000019
6.103137293162731,1.0000013
6.103947488928403,1.2857238
6.104757684694074,1.0909073
6.105567880459747,1.8750073
6.106378076225419,0.11764663
6.107188271991091,0.83333516
6.107998467756764,0.20000058
6.108808663522435,2.68183
6.109618859288108,14.999599
6.110429055053781,2.0000188
6.111239250819453,4.8333645
6.112049446585126,8.000027
6.112859642350797,2.7142906
6.1136698381164685,1.4666582
6.114480033882143,2.142883
6.115290229647813,0.21428661
6.116100425413486,1.6000029
6.116910621179159,1.5999858
6.11772081694483,3.0000107
6.118531012710504,1.6399899
6.1193412084761745,1.5384624
6.120151404241846,0.7499997
6.12096160000752,1.2105297
6.121771795773191,1.3529507
6.122581991538865,14.999931
6.123392187304536,1.8333284
6.124202383070208,5.7142973
6.125012578835881,1.4545528
6.125822774601553,2.6153836
6.126632970367224,0.76923335
6.127443166132898,0.9318171
6.12825336189857,3.7499971
6.129063557664242,3.6249907
6.129873753429914,0.8666681
6.130683949195586,0.50000054
6.131494144961259,0.9999935
6.132304340726931,3.9999917
6.133114536492601,3.333333
6.133924732258276,3.846176
6.134734928023947,7.7500405
6.13554512378962,2.4999979
6.1363553195552925,1.0833344
6.137165515320963,2.000006
6.137975711086637,0.7631589
6.138785906852308,4.57146
6.139596102617981,0.77273095
6.140406298383654,2.5384667
6.141216494149325,9.999989
6.142026689914998,0.93749154
6.14283688568067,2.0476105
6.143647081446341,2.090935
6.144457277212014,1.7083372
6.145267472977686,1.3636352
6.146077668743359,0.30769596
6.146887864509032,1.0714256
6.147698060274703,0.93750966
6.148508256040375,0.5925965
6.149318451806048,2.0833535
6.15012864757172,12.000092
6.150938843337393,3.8571734
6.151749039103064,1.0500009
6.152559234868737,5.571469
6.1533694306344096,0.81482077
6.154179626400081,0.9999985
6.154989822165753,4.599941
6.155800017931425,1.0000015
6.156610213697098,13.666804
6.1574204094627705,8.500053
6.158230605228441,1.3333248
6.159040800994115,1.8235368
6.159850996759787,0.7142862
6.160661192525459,4.7500577
6.1614713882911305,0.3181837
6.162281584056803,0.051281705
6.163091779822476,0.8500083
6.163901975588149,0.4347791
6.164712171353819,2.066686
6.165522367119492,0.9259271
6.166332562885165,1.5833429
6.167142758650837,3.5000145
6.167952954416509,1.6249985
6.168763150182181,1.8333563
6.169573345947853,1.529415
6.170383541713527,3.800026
6.171193737479197,1.1666653
6.172003933244871,2.1538587
6.1728141290105425,0.4285717
6.173624324776215,3.3333464
6.174434520541887,5.3334036
6.175244716307559,6.0
6.176054912073231,1.2000093
6.176865107838904,0.6086951
6.177675303604576,2.5714438
6.1784854993702485,1.2353022
6.17929569513592,1.7142853
6.180105890901593,2.8571503
6.180916086667264,1.1851808
6.181726282432937,0.5000064
6.1825364781986085,6.285702
6.183346673964282,1.5833328
6.1841568697299545,0.39286
6.184967065495626,0.11538588
6.185777261261299,1.0000076
6.18658745702697,0.33333376
6.187397652792642,2.9999847
6.1882078485583145,0.7999964
6.189018044323987,3.0588362
6.1898282400896605,0.0
6.190638435855332,2.1764812
6.191448631621004,1.909095
6.192258827386676,2.5000114
6.193069023152349,3.5625012
6.19387921891802,0.34783062
6.194689414683694,0.6818235
6.195499610449366,1.9090943
6.196309806215038,0.8333446
6.197120001980711,0.7999975
6.197930197746381,1.4166881
6.198740393512054,1.7619061
6.1995505892777265,2.6250186
6.200360785043397,21.999758
6.201170980809072,18.500404
6.201981176574743,2.0799987
6.202791372340416,1.5000122
6.203601568106088,2.0000055
6.204411763871759,1.4473809
6.205221959637432,4.000043
6.206032155403104,3.9999998
6.206842351168775,0.94737035
6.20765254693445,0.57142407
6.208462742700121,1.928569
6.209272938465793,0.4999965
6.210083134231466,3.0000346
6.210893329997137,1.8571202
6.21170352576281,1.000008
6.212513721528482,0.6071387
6.2133239172941535,2.1000373
6.214134113059828,1.0000114
6.2149443088254985,1.8571384
6.215754504591171,0.69565517
6.216564700356844,1.722233
6.217374896122515,0.8437594
6.218185091888189,9.999977
6.2189952876538594,2.0526462
6.219805483419531,2.7778325
6.220615679185205,1.5999979
6.221425874950877,1.615381
6.222236070716549,1.4736897
6.223046266482221,7.999955
6.223856462247893,2.6666846
6.224666658013566,2.555596
6.225476853779237,1.3333375
6.226287049544909,0.0
6.227097245310583,0.70000315
6.227907441076255,3.8571746
6.228717636841926,1.3571463
6.229527832607599,0.71430284
6.2303380283732706,1.2777797
6.231148224138945,1.9333302
6.231958419904615,0.8095505
6.232768615670286,1.0555699
6.233578811435961,4.461573
6.234389007201632,3.83339
6.235199202967305,3.4000466
6.2360093987329765,4.5000362
6.236819594498648,5.0000525
6.2376297902643225,3.2222326
6.238439986029993,0.0
6.239250181795667,0.1363649
6.240060377561338,5.000112
6.24087057332701,6.2499924
6.2416807690926825,2.7692323
6.242490964858355,1.2222321
6.243301160624026,12.500165
6.2441113563897,0.94118154
6.244921552155372,3.3999891
6.245731747921044,2.8571908
6.246541943686717,2.1666973
6.247352139452388,0.7499973
6.24816233521806,2.3809597
6.248972530983733,17.000168
6.2497827267494035,4.0000277
6.250592922515078,0.16667111
6.2514031182807495,10.333402
6.252213314046422,3.0000384
6.2530235098120945,5.2500525
6.253833705577765,3.666656
6.254643901343438,4.4285603
6.25545409710911,0.0
6.256264292874783,0.32257926
6.257074488640456,0.5937561
6.257884684406127,1.8750136
6.3876172813843946,3.333333
6.388427477150066,9.4
6.389237672915739,6.9999995
6.39004786868141,0.7692308
6.390858064447083,7.833333
6.3916682602127555,1.4736848
6.392478455978427,0.8999999
6.3932886517441005,3.7499998
6.394098847509772,1.1428571
6.394909043275444,1.7647113
6.395719239041116,1.4999999
6.396529434806789,3.1818182
6.397339630572461,2.5333364
6.398149826338133,1.1428567
6.398960022103805,7.2000084
6.399770217869478,2.1052663
6.40058041363515,2.272727
6.4013906094008215,2.4999936
6.402200805166494,1.421054
6.403011000932167,0.5
6.403821196697838,0.42857146
6.404631392463512,2.5384667
6.405441588229182,1.1250025
6.406251783994856,2.2500129
6.407061979760528,2.875002
6.4078721755262,2.7692318
6.408682371291872,8.499979
6.409492567057544,3.000001
6.410302762823217,2.4761882
6.41111295858889,6.0000076
6.41192315435456,22.999727
6.4127333501202335,2.1250036
6.413543545885906,0.77272934
6.414353741651579,1.7500038
6.415163937417249,0.5333344
6.415974133182922,1.7692332
6.416784328948594,2.3333373
6.417594524714268,2.2500038
6.418404720479939,2.0555577
6.419214916245611,0.7499985
6.420025112011284,1.3333362
6.420835307776956,2.500003
6.421645503542627,0.96666867
6.4224556993082995,4.0
6.423265895073972,21.500084
6.4240760908396455,1.5294172
6.424886286605318,2.727273
6.425696482370989,1.4000045
6.426506678136661,1.5555556
6.427316873902334,5.500021
6.428127069668005,2.6250095
6.42893726543368,3.0000126
6.42974746119935,13.500069
6.430557656965023,2.3333333
6.431367852730696,0.0
6.432178048496366,3.0000088
6.432988244262039,7.6667027
6.4337984400277115,1.7500086
6.434608635793383,2.909094
6.4354188315590575,1.1000061
6.436229027324728,2.7777863
6.437039223090401,0.69999987
6.437849418856073,1.9600154
6.438659614621745,4.750019
6.439469810387417,2.6363735
6.440280006153089,2.9444437
6.441090201918761,5.857164
6.441900397684435,0.5599985
6.442710593450107,6.4999733
6.443520789215778,1.3076984
6.444330984981451,18.000168
6.445141180747123,1.0384586
6.445951376512796,0.75000286
6.446761572278467,1.9444537
6.4475717680441385,13.000023
6.448381963809813,2.000002
6.449192159575484,0.90000534
6.450002355341156,2.4000154
6.450812551106829,3.666677
6.4516227468725,1.9091092
6.452432942638174,1.0740813
6.4532431384038444,10.000076
6.454053334169516,1.6470649
6.45486352993519,9.400064
6.455673725700862,16.000061
6.456483921466535,5.5000644
6.457294117232206,7.571451
6.458104312997878,5.714324
6.458914508763551,4.2000017
6.459724704529223,1.4000049
6.460534900294894,0.9444504
6.461345096060568,4.000039
6.46215529182624,1.0000083
6.462965487591912,1.7692372
6.463775683357585,2.3600051
6.4645858791232556,2.3076937
6.465396074888929,3.399995
6.5956350442207405,4.4999995
6.596445239986413,1.588237
6.597255435752086,0.0
6.598065631517756,1.3888905
6.598875827283429,2.2
6.5996860230491015,1.4814843
6.600496218814773,10.500007
6.601306414580447,4.625002
6.602116610346118,3.75
6.60292680611179,6.50001
6.603737001877463,7.000007
6.604547197643135,1.6000012
6.605357393408807,2.0000045
6.606167589174479,1.3076935
6.606977784940151,12.5714445
6.607787980705825,3.3333406
6.608598176471497,7.0000176
6.609408372237168,2.5714438
6.610218568002841,1.0000042
6.611028763768513,13.0000305
6.611838959534185,1.9200014
6.612649155299857,4.8333364
6.61345935106553,7.571432
6.614269546831203,12.200094
6.615079742596874,5.5000057
6.615889938362547,2.8181875
6.616700134128219,11.000026
6.61751032989389,1.142856
6.618320525659563,29.000107
6.619130721425236,0.8888923
6.619940917190906,1.6875073
6.62075111295658,5.750004
6.621561308722252,1.2500019
6.6223715044879246,2.049998
6.623181700253596,1.7391348
6.623991896019268,2.0000012
6.62480209178494,0.66666603
6.625612287550614,5.00002
6.626422483316286,1.7368515
6.627232679081958,2.1818128
6.62804287484763,4.5714293
6.628853070613302,2.0000114
6.629663266378975,2.100003
6.630473462144646,3.8333483
6.631283657910318,1.5000064
6.6320938536759915,4.5454597
6.632904049441664,11.999904
6.6337142452073365,2.578951
6.634524440973007,3.181829
6.63533463673868,2.7222383
6.636144832504352,2.9411926
6.636955028270026,0.888894
6.637765224035696,2.6842215
6.638575419801369,2.6000166
6.639385615567042,5.454573
6.640195811332714,64.00041
6.641006007098385,4.363688
6.6418162028640575,5.571454
6.64262639862973,7.666743
6.6434365943954035,4.18185
6.644246790161073,2.0952642
6.645056985926747,4.3750005
6.645867181692419,2.7857194
6.646677377458092,1.6111109
6.647487573223764,1.7777766
6.648297768989435,3.1818354
6.649107964755108,14.000096
6.649918160520781,7.800024
6.650728356286453,5.5000057
6.651538552052126,2.4285707
6.652348747817797,1.8421134
6.6531589435834695,3.700031
6.653969139349142,5.3333817
6.654779335114813,5.500037
6.655589530880485,3.4545681
6.656399726646159,5.0000353
6.65720992241183,52.000412
6.658020118177503,1.4166715
6.658830313943175,34.50001
6.659640509708847,1.8571482
6.66045070547452,4.1000376
6.661260901240191,1.625012
6.662071097005863,3.4999828
6.662881292771536,2.421071
6.663691488537208,40.00049
6.6645016843028815,62.000546
6.665311880068553,4.857153
6.666122075834225,4.636384
6.666932271599897,2.600016
6.667742467365569,2.3500175
6.668552663131242,9.000095
6.669362858896914,10.800061
6.670173054662586,3.6250455
6.670983250428259,4.7500057
6.671793446193931,2.8421435
6.672603641959602,1.7777932
6.673413837725275,2.3889189
6.674224033490947,2.888918
6.67503422925662,2.533351
6.675844425022293,10.800124
6.676654620787963,2.2105575
6.677464816553637,17.00021
6.678275012319308,8.500092
6.679085208084981,22.999893
6.679895403850653,7.6667557
6.680705599616324,2.6000054
6.681515795381999,2.636393
6.68232599114767,0.8571458
6.683136186913341,3.562526
6.683946382679014,18.750248
6.684756578444686,8.400128
6.685566774210359,2.100016
6.686376969976032,16.250298
6.687187165741702,1.1428628
6.687997361507376,0.40000495
6.688807557273048,2.700021
6.6896177530387195,10.200187
6.690427948804393,9.285862
6.691238144570064,2.4667132
6.692048340335736,3.312536
6.69285853610141,16.000315
6.69366873186708,4.3636913
6.694478927632754,3.0909617
6.6952891233984255,3.4000487
6.696099319164097,11.900118
6.696909514929771,6.800094
6.697719710695441,1.4706144
6.698529906461114,14.750198
6.699340102226787,4.555615
6.700150297992459,2.642883
6.700960493758132,2.3846526
6.701770689523803,3.037112
6.702580885289476,9.14299
6.703391081055148,1.5000179
6.704201276820819,3.214333
6.7050114725864915,1.8333579
6.705821668352165,13.600167
6.706631864117837,0.6296372
6.70744205988351,0.86667526
6.708252255649181,1.3421429
6.709062451414853,2.3333972
6.709872647180526,26.667034
6.7106828429461975,1.8889525
6.711493038711869,3.3333774
6.712303234477543,5.0000615
6.713113430243214,26.000643
6.713923626008888,18.000423
6.714733821774559,3.909188
6.715544017540231,2.2143254
6.7163542133059035,3.1250422
6.717164409071575,7.66678
6.717974604837249,7.3335137
6.71878480060292,13.400317
6.719594996368593,3.400065
6.720405192134265,3.9445577
6.721215387899937,3.5714386
6.722025583665609,7.800111
6.722835779431281,4.2223234
6.723645975196955,4.6001134
6.724456170962626,0.7222332
6.725266366728299,4.583426
6.7260765624939705,0.8571583
6.726886758259643,3.3846526
6.727696954025315,1.1250055
6.728507149790987,4.900086
6.729317345556659,8.750244
6.7301275413223305,2.7308073
6.730937737088004,2.600011
6.7317479328536765,2.0588458
6.732558128619349,4.7333927
6.733368324385021,3.3158424
6.734178520150692,5.545528
6.734988715916365,2.857222
6.735798911682038,3.5882785
6.736609107447711,32.500774
6.737419303213382,4.900088
6.738229498979054,3.1053433
6.739039694744727,5.4546847
6.739849890510399,8.000207
6.740660086276071,1.7826481
6.7414702820417425,2.1053045
6.742280477807416,6.400136
6.7430906735730884,9.889222
6.743900869338759,32.00127
6.744711065104432,1.166695
6.745521260870104,2.600042
6.746331456635777,2.1739504
6.747141652401448,8.200219
6.74795184816712,2.3333843
6.7487620439327936,3.636386
6.749572239698466,3.4348538
6.750382435464137,5.9232206
6.751192631229809,14.400308
6.752002826995482,22.500635
6.7528130227611545,7.166832
6.753623218526828,3.8948257
6.754433414292498,6.000069
6.755243610058171,2.062523
6.756053805823844,3.0000935
6.756864001589515,5.7335215
6.757674197355189,10.8336315
6.75848439312086,0.0
6.759294588886532,3.2500548
6.7601047846522055,1.6129308
6.760914980417875,1.7692624
6.761725176183549,9.600051
6.762535371949221,1.6667212
6.763345567714893,3.2143352
6.764155763480566,6.5456047
6.764965959246237,2.5200639
6.76577615501191,3.1429546
6.766586350777583,8.500166
6.767396546543255,2.2222703
6.7682067423089265,4.4706745
6.769016938074599,11.750312
6.769827133840271,25.000887
6.770637329605944,6.7145257
6.771447525371615,1.782645
6.772257721137287,2.5500395
6.773067916902961,1.3600234
6.7738781126686325,52.001225
6.774688308434306,9.600261
6.775498504199977,2.416728
6.776308699965648,2.7647307
6.777118895731322,6.0668025
6.777929091496993,6.6002417
6.778739287262665,2.400038
6.7795494830283385,2.5417578
6.78035967879401,27.501106
6.781169874559684,10.125373
6.781980070325355,6.0002375
6.782790266091026,5.1252527
6.783600461856699,3.0625656
6.784410657622371,4.077045
6.7852208533880445,10.428946
6.786031049153717,7.4548626
6.786841244919388,6.81842
6.787651440685061,58.001606
6.788461636450733,4.4001656
6.789271832216404,9.167162
6.790082027982077,1.8333575
6.790892223747749,6.1668878
6.791702419513422,1.7000486
6.792512615279095,2.9286485
6.793322811044765,8.666878
6.794133006810439,2.4167
6.7949432025761105,4.8001122
6.795753398341783,2.952474
6.796563594107455,8.154161
6.797373789873126,10.000387
6.7981839856388,12.000436
6.798994181404472,8.666905
6.799804377170143,17.250132
6.8006145729358165,2.000068
6.801424768701488,3.7273371
6.80223496446716,3.5000677
6.803045160232834,2.4000823
6.803855355998504,2.0834205
6.804665551764177,12.750271
6.80547574752985,5.500206
6.806285943295522,3.800121
6.807096139061195,3.2308939
6.807906334826866,5.6002517
6.808716530592538,4.6877165
6.809526726358212,2.9091947
6.810336922123882,5.8463593
6.811147117889555,24.334623
6.811957313655228,5.8751597
6.8127675094209,16.400436
6.813577705186573,2.8889995
6.8143879009522434,2.800117
6.815198096717916,1.4800732
6.816008292483589,4.250173
6.816818488249261,0.5333478
6.817628684014933,1.3333901
6.818438879780605,1.7692617
6.819249075546277,4.714471
6.82005927131195,2.8948603
6.820869467077621,2.44448
6.821679662843294,1.5152156
6.822489858608967,4.875131
6.823300054374639,3.7001882
6.824110250140311,4.750156
6.824920445905983,32.501564
6.825730641671655,3.0667942
6.826540837437328,4.250192
6.827351033203,3.0001109
6.828161228968671,7.000342
6.828971424734345,4.5001907
6.829781620500017,1.4801025
6.830591816265689,1.0625199
6.831402012031361,7.0002613
6.832212207797033,2.2175126
6.833022403562706,7.416968
6.833832599328377,3.529525
6.834642795094051,3.750094
6.835452990859723,26.00098
6.836263186625395,10.400568
6.8370733823910665,3.1112144
6.837883578156739,7.4288607
6.838693773922412,10.000679
6.839503969688083,6.125305
6.840314165453755,3.350172
6.841124361219428,7.166942
6.841934556985101,3.5791361
6.8427447527507725,3.3334274
6.843554948516444,4.9377565
6.844365144282117,9.750508
6.845175340047789,3.466796
6.845985535813461,2.8572981
6.846795731579134,4.230992
6.847605927344806,5.091116
6.8484161231104785,2.963076
6.849226318876151,62.002842
6.850036514641822,3.2858725
6.850846710407495,6.4288135
6.851656906173167,15.200643
6.85246710193884,42.33502
6.853277297704513,2.6087751
6.854087493470184,2.454671
6.854897689235856,2.8948352
6.855707885001529,3.8891032
6.8565180807671995,1.0000522
6.857328276532872,7.2004027
6.858138472298545,1.9445455
6.858948668064218,11.250522
6.8597588638298905,3.555718
6.860569059595561,8.900313
6.861379255361234,4.9002185
6.862189451126906,3.3335674
6.862999646892578,1.150036
6.863809842658251,1.9630389
6.864620038423922,2.3479192
6.865430234189596,4.2224116
6.866240429955268,2.500171
6.867050625720939,3.2501264
6.8678608214866115,6.778214
6.868671017252284,0.8571868
6.869481213017956,10.400377
6.87029140878363,2.7779086
6.8711016045493,5.6002884
6.871911800314973,3.388992
6.872721996080646,5.666961
6.8735321918463175,0.9756421
6.874342387611989,3.3573127
6.875152583377662,10.500702
6.875962779143333,2.4801698
6.876772974909008,25.001022
6.8775831706746775,0.4687641
6.878393366440351,1.8182615
6.8792035622060235,7.750382
6.880013757971695,0.0
6.8808239537373685,5.400364
6.881634149503039,23.501583
6.882444345268711,1.5001085
6.883254541034385,1.8334326
6.884064736800057,14.000861
6.8848749325657295,0.59262115
6.885685128331401,9.000502
6.886495324097073,3.428691
6.887305519862746,2.6251001
6.888115715628418,1.4167622
6.888925911394089,5.000235
6.889736107159763,3.2001112
6.890546302925435,0.8276083
6.891356498691107,1.7273784
6.892166694456779,6.500239
6.89297689022245,1.3478839
6.893787085988124,3.0626745
6.8945972817537955,33.001358
6.895407477519466,0.0
6.896217673285141,0.0
6.897027869050812,5.0669327
6.897838064816485,3.900131
6.898648260582157,4.0002284
6.899458456347828,2.769443
6.9002686521135015,3.2001646
6.901078847879173,3.7501953
6.901889043644847,11.500664
6.902699239410519,2.3334043
6.90350943517619,0.5454761
6.904319630941862,8.889284
6.905129826707535,4.8184533
6.905940022473206,5.6670303
6.906750218238879,9.400087
6.907560414004551,1.5500654
6.908370609770224,9.83388
6.909180805535897,4.857525
6.9099910013015675,2.7778575
6.91080119706724,4.3751607
6.911611392832913,3.3572965
6.912421588598584,3.6430368
6.913231784364257,6.4120603
6.914041980129928,5.3337154
6.914852175895602,42.00032
6.915662371661274,0.3783955
6.916472567426945,5.333626
6.917282763192618,9.692873
6.91809295895829,1.5555911
6.918903154723963,6.44483
6.919713350489636,7.57172
6.920523546255306,2.2964635
6.9213337420209795,3.6366262
6.922143937786652,3.0669315
6.922954133552325,4.200244
6.923764329317995,3.0528543
6.924574525083668,7.5388217
6.92538472084934,18.751135
6.926194916615014,3.5385978
6.927005112380684,2.2223766
6.927815308146357,0.7308246
6.92862550391203,8.333602
6.929435699677701,5.800218
6.930245895443374,2.444565
6.9310560912090455,5.461826
6.931866286974718,1.1613487
6.9326764827403915,4.000206
6.933486678506063,3.2858698
6.934296874271736,1.3794208
6.935107070037407,1.238146
6.93591726580308,6.0003786
6.9367274615687515,4.4002905
6.937537657334424,2.4001215
6.938347853100096,0.0
6.939158048865769,5.875602
6.939968244631442,6.556116
6.940778440397113,2.7569172
6.941588636162785,29.00079
6.9423988319284575,17.001078
6.943209027694129,2.545561
6.944019223459802,0.8889299
6.944829419225473,5.786079
6.945639614991147,5.2004113
6.946449810756818,5.200433
6.947260006522491,2.7649465
6.9480702022881635,0.0
6.948880398053835,2.4001324
6.949690593819507,4.4003816
6.950500789585179,9.000748
6.951310985350853,14.0012245
6.952121181116525,2.923379
6.952931376882197,2.538655
6.953741572647869,5.2001824
6.954551768413541,17.750967
6.955361964179214,2.2582333
6.9561721599448845,4.500204
6.956982355710559,8.625671
6.95779255147623,3.2355354
6.958602747241903,1.450121
6.9594129430075755,1.9001243
6.960223138773246,9.88974
6.961033334538919,2.0313797
6.961843530304591,2.643031
6.962653726070262,6.7147517
6.963463921835935,3.1053934
